categoria,pergunta,intencao,status,motivo,resposta
fallback_ok,qual a capital da franca,fallback,OK,,"Hmm, não consegui entender bem. Posso te ajudar com: produção, tecidos, personalização, qualidade, sustentabilidade, cuidados, prazos e catálogo. Sobre qual desses você quer saber? Se for outro assunto (preço, entrega, devolução), me avisa que encaminho para o setor certo."
fallback_ok,me conta uma piada,fallback,OK,,"Hmm, não consegui entender bem. Posso te ajudar com: produção, tecidos, personalização, qualidade, sustentabilidade, cuidados, prazos e catálogo. Sobre qual desses você quer saber? Se for outro assunto (preço, entrega, devolução), me avisa que encaminho para o setor certo."
fallback_ok,que horas sao,horario_atendimento,SPURIOUS,gibberish/fora casou com 'horario_atendimento',"O bot da produção atende 24/7. O atendimento humano funciona de segunda a sexta, das 8h às 18h. Não atendemos no fim de semana nem em feriados nacionais. Pedidos urgentes do fim de semana entram na fila do próximo dia útil."
fallback_ok,qual o resultado do jogo,fallback,OK,,"Hmm, não consegui entender bem. Posso te ajudar com: produção, tecidos, personalização, qualidade, sustentabilidade, cuidados, prazos e catálogo. Sobre qual desses você quer saber? Se for outro assunto (preço, entrega, devolução), me avisa que encaminho para o setor certo."
fallback_ok,vai chover amanha,fallback,OK,,"Hmm, não consegui entender bem. Posso te ajudar com: produção, tecidos, personalização, qualidade, sustentabilidade, cuidados, prazos e catálogo. Sobre qual desses você quer saber? Se for outro assunto (preço, entrega, devolução), me avisa que encaminho para o setor certo."
catalogo,voces fazem camiseta,cat_camisetas,OK,,"Linha de camisetas: básica (100% algodão, gola careca/V/polo), premium (algodão pima penteado), regata, baby look e oversized. Gramaturas de 140g a 220g. Todas as 12 cores em pronta entrega."
catalogo,tem camiseta,cat_camisetas,OK,,"Linha de camisetas: básica (100% algodão, gola careca/V/polo), premium (algodão pima penteado), regata, baby look e oversized. Gramaturas de 140g a 220g. Todas as 12 cores em pronta entrega."
catalogo,produzem camiseta,cat_camisetas,OK,,"Linha de camisetas: básica (100% algodão, gola careca/V/polo), premium (algodão pima penteado), regata, baby look e oversized. Gramaturas de 140g a 220g. Todas as 12 cores em pronta entrega."
catalogo,vende camiseta,cat_camisetas,OK,,"Linha de camisetas: básica (100% algodão, gola careca/V/polo), premium (algodão pima penteado), regata, baby look e oversized. Gramaturas de 140g a 220g. Todas as 12 cores em pronta entrega."
catalogo,trabalham com camiseta,cat_camisetas,OK,,"Linha de camisetas: básica (100% algodão, gola careca/V/polo), premium (algodão pima penteado), regata, baby look e oversized. Gramaturas de 140g a 220g. Todas as 12 cores em pronta entrega."
catalogo,da pra fazer camiseta,cat_camisetas,OK,,"Linha de camisetas: básica (100% algodão, gola careca/V/polo), premium (algodão pima penteado), regata, baby look e oversized. Gramaturas de 140g a 220g. Todas as 12 cores em pronta entrega."
catalogo,tem camiseta ai,cat_camisetas,OK,,"Linha de camisetas: básica (100% algodão, gola careca/V/polo), premium (algodão pima penteado), regata, baby look e oversized. Gramaturas de 140g a 220g. Todas as 12 cores em pronta entrega."
catalogo,voces fazem camisetas,cat_camisetas,OK,,"Linha de camisetas: básica (100% algodão, gola careca/V/polo), premium (algodão pima penteado), regata, baby look e oversized. Gramaturas de 140g a 220g. Todas as 12 cores em pronta entrega."
catalogo,fazem camisetas,cat_camisetas,OK,,"Linha de camisetas: básica (100% algodão, gola careca/V/polo), premium (algodão pima penteado), regata, baby look e oversized. Gramaturas de 140g a 220g. Todas as 12 cores em pronta entrega."
catalogo,tem camisetas,cat_camisetas,OK,,"Linha de camisetas: básica (100% algodão, gola careca/V/polo), premium (algodão pima penteado), regata, baby look e oversized. Gramaturas de 140g a 220g. Todas as 12 cores em pronta entrega."
catalogo,produzem camisetas,cat_camisetas,OK,,"Linha de camisetas: básica (100% algodão, gola careca/V/polo), premium (algodão pima penteado), regata, baby look e oversized. Gramaturas de 140g a 220g. Todas as 12 cores em pronta entrega."
catalogo,vende camisetas,cat_camisetas,OK,,"Linha de camisetas: básica (100% algodão, gola careca/V/polo), premium (algodão pima penteado), regata, baby look e oversized. Gramaturas de 140g a 220g. Todas as 12 cores em pronta entrega."
catalogo,trabalham com camisetas,cat_camisetas,OK,,"Linha de camisetas: básica (100% algodão, gola careca/V/polo), premium (algodão pima penteado), regata, baby look e oversized. Gramaturas de 140g a 220g. Todas as 12 cores em pronta entrega."
catalogo,da pra fazer camisetas,cat_camisetas,OK,,"Linha de camisetas: básica (100% algodão, gola careca/V/polo), premium (algodão pima penteado), regata, baby look e oversized. Gramaturas de 140g a 220g. Todas as 12 cores em pronta entrega."
catalogo,tem camisetas ai,cat_camisetas,OK,,"Linha de camisetas: básica (100% algodão, gola careca/V/polo), premium (algodão pima penteado), regata, baby look e oversized. Gramaturas de 140g a 220g. Todas as 12 cores em pronta entrega."
catalogo,fazem polo,cat_camisetas,OK,,"Linha de camisetas: básica (100% algodão, gola careca/V/polo), premium (algodão pima penteado), regata, baby look e oversized. Gramaturas de 140g a 220g. Todas as 12 cores em pronta entrega."
catalogo,tem polo,cat_camisetas,OK,,"Linha de camisetas: básica (100% algodão, gola careca/V/polo), premium (algodão pima penteado), regata, baby look e oversized. Gramaturas de 140g a 220g. Todas as 12 cores em pronta entrega."
catalogo,produzem polo,cat_camisetas,OK,,"Linha de camisetas: básica (100% algodão, gola careca/V/polo), premium (algodão pima penteado), regata, baby look e oversized. Gramaturas de 140g a 220g. Todas as 12 cores em pronta entrega."
catalogo,vende polo,cat_camisetas,OK,,"Linha de camisetas: básica (100% algodão, gola careca/V/polo), premium (algodão pima penteado), regata, baby look e oversized. Gramaturas de 140g a 220g. Todas as 12 cores em pronta entrega."
catalogo,trabalham com polo,cat_camisetas,OK,,"Linha de camisetas: básica (100% algodão, gola careca/V/polo), premium (algodão pima penteado), regata, baby look e oversized. Gramaturas de 140g a 220g. Todas as 12 cores em pronta entrega."
catalogo,da pra fazer polo,cat_camisetas,OK,,"Linha de camisetas: básica (100% algodão, gola careca/V/polo), premium (algodão pima penteado), regata, baby look e oversized. Gramaturas de 140g a 220g. Todas as 12 cores em pronta entrega."
catalogo,tem polo ai,cat_camisetas,OK,,"Linha de camisetas: básica (100% algodão, gola careca/V/polo), premium (algodão pima penteado), regata, baby look e oversized. Gramaturas de 140g a 220g. Todas as 12 cores em pronta entrega."
catalogo,voces fazem moletom,cat_moletons,OK,,"Linha de moletons: flanelado (inverno), peluciado (meia estação), com capuz, sem capuz, com zíper (jaqueta moletom). Também jaqueta corta-vento e jaqueta puffer. Gramaturas de 280g a 380g."
catalogo,tem moletom,cat_moletons,OK,,"Linha de moletons: flanelado (inverno), peluciado (meia estação), com capuz, sem capuz, com zíper (jaqueta moletom). Também jaqueta corta-vento e jaqueta puffer. Gramaturas de 280g a 380g."
catalogo,produzem moletom,cat_moletons,OK,,"Linha de moletons: flanelado (inverno), peluciado (meia estação), com capuz, sem capuz, com zíper (jaqueta moletom). Também jaqueta corta-vento e jaqueta puffer. Gramaturas de 280g a 380g."
catalogo,vende moletom,cat_moletons,OK,,"Linha de moletons: flanelado (inverno), peluciado (meia estação), com capuz, sem capuz, com zíper (jaqueta moletom). Também jaqueta corta-vento e jaqueta puffer. Gramaturas de 280g a 380g."
catalogo,trabalham com moletom,cat_moletons,OK,,"Linha de moletons: flanelado (inverno), peluciado (meia estação), com capuz, sem capuz, com zíper (jaqueta moletom). Também jaqueta corta-vento e jaqueta puffer. Gramaturas de 280g a 380g."
catalogo,da pra fazer moletom,cat_moletons,OK,,"Linha de moletons: flanelado (inverno), peluciado (meia estação), com capuz, sem capuz, com zíper (jaqueta moletom). Também jaqueta corta-vento e jaqueta puffer. Gramaturas de 280g a 380g."
catalogo,tem moletom ai,cat_moletons,OK,,"Linha de moletons: flanelado (inverno), peluciado (meia estação), com capuz, sem capuz, com zíper (jaqueta moletom). Também jaqueta corta-vento e jaqueta puffer. Gramaturas de 280g a 380g."
catalogo,voces fazem jaqueta,cat_moletons,OK,,"Linha de moletons: flanelado (inverno), peluciado (meia estação), com capuz, sem capuz, com zíper (jaqueta moletom). Também jaqueta corta-vento e jaqueta puffer. Gramaturas de 280g a 380g."
catalogo,fazem jaqueta,cat_moletons,OK,,"Linha de moletons: flanelado (inverno), peluciado (meia estação), com capuz, sem capuz, com zíper (jaqueta moletom). Também jaqueta corta-vento e jaqueta puffer. Gramaturas de 280g a 380g."
catalogo,produzem jaqueta,cat_moletons,OK,,"Linha de moletons: flanelado (inverno), peluciado (meia estação), com capuz, sem capuz, com zíper (jaqueta moletom). Também jaqueta corta-vento e jaqueta puffer. Gramaturas de 280g a 380g."
catalogo,vende jaqueta,cat_moletons,OK,,"Linha de moletons: flanelado (inverno), peluciado (meia estação), com capuz, sem capuz, com zíper (jaqueta moletom). Também jaqueta corta-vento e jaqueta puffer. Gramaturas de 280g a 380g."
catalogo,trabalham com jaqueta,cat_moletons,OK,,"Linha de moletons: flanelado (inverno), peluciado (meia estação), com capuz, sem capuz, com zíper (jaqueta moletom). Também jaqueta corta-vento e jaqueta puffer. Gramaturas de 280g a 380g."
catalogo,da pra fazer jaqueta,cat_moletons,OK,,"Linha de moletons: flanelado (inverno), peluciado (meia estação), com capuz, sem capuz, com zíper (jaqueta moletom). Também jaqueta corta-vento e jaqueta puffer. Gramaturas de 280g a 380g."
catalogo,tem jaqueta ai,cat_moletons,OK,,"Linha de moletons: flanelado (inverno), peluciado (meia estação), com capuz, sem capuz, com zíper (jaqueta moletom). Também jaqueta corta-vento e jaqueta puffer. Gramaturas de 280g a 380g."
catalogo,voces fazem calca jeans,cat_calcas,OK,,"Linha de calças: jeans (5 modelagens — skinny, reta, wide leg, mom, flare), alfaiataria, jogger, legging, calça moletom, bermuda esportiva e short jeans. Modelagens femininas, masculinas e unissex."
catalogo,fazem calca jeans,cat_calcas,OK,,"Linha de calças: jeans (5 modelagens — skinny, reta, wide leg, mom, flare), alfaiataria, jogger, legging, calça moletom, bermuda esportiva e short jeans. Modelagens femininas, masculinas e unissex."
catalogo,produzem calca jeans,cat_calcas,OK,,"Linha de calças: jeans (5 modelagens — skinny, reta, wide leg, mom, flare), alfaiataria, jogger, legging, calça moletom, bermuda esportiva e short jeans. Modelagens femininas, masculinas e unissex."
catalogo,vende calca jeans,cat_calcas,OK,,"Linha de calças: jeans (5 modelagens — skinny, reta, wide leg, mom, flare), alfaiataria, jogger, legging, calça moletom, bermuda esportiva e short jeans. Modelagens femininas, masculinas e unissex."
catalogo,trabalham com calca jeans,cat_calcas,OK,,"Linha de calças: jeans (5 modelagens — skinny, reta, wide leg, mom, flare), alfaiataria, jogger, legging, calça moletom, bermuda esportiva e short jeans. Modelagens femininas, masculinas e unissex."
catalogo,da pra fazer calca jeans,cat_calcas,OK,,"Linha de calças: jeans (5 modelagens — skinny, reta, wide leg, mom, flare), alfaiataria, jogger, legging, calça moletom, bermuda esportiva e short jeans. Modelagens femininas, masculinas e unissex."
catalogo,tem calca jeans ai,cat_calcas,OK,,"Linha de calças: jeans (5 modelagens — skinny, reta, wide leg, mom, flare), alfaiataria, jogger, legging, calça moletom, bermuda esportiva e short jeans. Modelagens femininas, masculinas e unissex."
catalogo,voces fazem legging,cat_calcas,OK,,"Linha de calças: jeans (5 modelagens — skinny, reta, wide leg, mom, flare), alfaiataria, jogger, legging, calça moletom, bermuda esportiva e short jeans. Modelagens femininas, masculinas e unissex."
catalogo,fazem legging,cat_calcas,OK,,"Linha de calças: jeans (5 modelagens — skinny, reta, wide leg, mom, flare), alfaiataria, jogger, legging, calça moletom, bermuda esportiva e short jeans. Modelagens femininas, masculinas e unissex."
catalogo,tem legging,cat_calcas,OK,,"Linha de calças: jeans (5 modelagens — skinny, reta, wide leg, mom, flare), alfaiataria, jogger, legging, calça moletom, bermuda esportiva e short jeans. Modelagens femininas, masculinas e unissex."
catalogo,vende legging,cat_calcas,OK,,"Linha de calças: jeans (5 modelagens — skinny, reta, wide leg, mom, flare), alfaiataria, jogger, legging, calça moletom, bermuda esportiva e short jeans. Modelagens femininas, masculinas e unissex."
catalogo,trabalham com legging,cat_calcas,OK,,"Linha de calças: jeans (5 modelagens — skinny, reta, wide leg, mom, flare), alfaiataria, jogger, legging, calça moletom, bermuda esportiva e short jeans. Modelagens femininas, masculinas e unissex."
catalogo,da pra fazer legging,cat_calcas,OK,,"Linha de calças: jeans (5 modelagens — skinny, reta, wide leg, mom, flare), alfaiataria, jogger, legging, calça moletom, bermuda esportiva e short jeans. Modelagens femininas, masculinas e unissex."
